annee,scrutin,date_scrutin,province,numero_liste,liste_id,liste_nom,liste_nom_original,liste_nom_court,rang,nom_prenoms,nom_prenoms_original,sexe,nom_normalise,nom_cle_comparaison,correction_ocr_2026,correction_liste_2026,ocr_a_verifier,camp_institutionnel,famille_politique,composante_politique_candidat,axe_politique,axe_politique_ordre,qualification_a_verifier,notes_qualification,source_qualification_politique,voix_2019,sieges_congres_2019,sieges_province_seulement_2019,sieges_province_total_2019,admis_repartition_2019,elu_congres_2019,elu_assemblee_province_2019,elu_province_seulement_2019,mandat_2019,groupe_congres_2019_initial,groupe_assemblee_province_2019,note_groupe_congres_2019,groupe_congres_2026_actuel,groupe_assemblee_province_2026_actuel,changement_groupe_congres_2019_2026,changement_groupe_assemblee_province_2019_2026,date_constat_groupes_2026_actuels,source_arrete,source_url,page_source,source_resultats_2019,source_groupes_2019,source_groupe_congres_2026_actuel,source_groupe_assemblee_province_2026_actuel,match_nom_source_groupe_congres_2026_actuel,match_a_verifier_groupe_congres_2026_actuel,match_nom_source_groupe_assemblee_province_2026_actuel,match_a_verifier_groupe_assemblee_province_2026_actuel,couleur_bulletin,embleme
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,13,Mylène AÏFA née LECRAS,Mylène AÏFA née LECRAS,F,MYLENE AIFA LECRAS,AIFA LECRAS MYLENE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,14,Pascal GUILLOTIN,Pascal GUILLOTIN,M,PASCAL GUILLOTIN,GUILLOTIN PASCAL,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,15,Karine ARROYO,Karine ARROYO,F,KARINE ARROYO,ARROYO KARINE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,16,Pierre MACCAM,Pierre MACCAM,M,PIERRE MACCAM,MACCAM PIERRE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,17,Ludmilla GUERASSIMOFF,Ludmilla GUERASSIMOFF,F,LUDMILLA GUERASSIMOFF,GUERASSIMOFF LUDMILLA,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,18,Emmanuel HERNU,Emmanuel HERNU,M,EMMANUEL HERNU,EMMANUEL HERNU,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,19,Yvonne HUMUNI née GOWET,Yvonne HUMUNI née GOWET,F,YVONNE HUMUNI GOWET,GOWET HUMUNI YVONNE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,20,Christian COLLOT,Christian COLLOT,M,CHRISTIAN COLLOT,CHRISTIAN COLLOT,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,21,Assénatha ONGAT,Assénatha ONGAT,F,ASSENATHA ONGAT,ASSENATHA ONGAT,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,22,Jacques MERMOUD,Jacques MERMOUD,M,JACQUES MERMOUD,JACQUES MERMOUD,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,23,Odette SINYEUE née CILAKO,Odette SINYEUE née CILAKO,F,ODETTE SINYEUE CILAKO,CILAKO ODETTE SINYEUE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,24,Jean-Jacky OINE,Jean-Jacky OINE,M,JEAN JACKY OINE,JACKY JEAN OINE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,25,Claude DELORIEUX,Claude DELORIEUX,F,CLAUDE DELORIEUX,CLAUDE DELORIEUX,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,26,François LEVACHER,François LEVACHER,M,FRANCOIS LEVACHER,FRANCOIS LEVACHER,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,27,Louise ELE-HMAE,Louise ELE-HMAE,F,LOUISE ELE HMAE,ELE HMAE LOUISE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,28,Alexis WATHOJE,Alexis WATHOJE,M,ALEXIS WATHOJE,ALEXIS WATHOJE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,29,Naomie BAKO,Naomie BAKO,F,NAOMIE BAKO,BAKO NAOMIE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,30,Michel BOULANGER,Michel BOULANGER,M,MICHEL BOULANGER,BOULANGER MICHEL,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,31,Dominique LASSARD,Dominique LASSARD,F,DOMINIQUE LASSARD,DOMINIQUE LASSARD,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,32,Van-Thuan LY,Van-Thuan LY,M,VAN THUAN LY,LY THUAN VAN,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,33,Pascale DELRIEU,Pascale DELRIEU,F,PASCALE DELRIEU,DELRIEU PASCALE,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,provinciales_2019,2019-05-12,Province Sud,8,2019_Province Sud_08,ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),ALLIANCE CITOYENNE POUR LA TRANSITION. CONSTRUIRE NOTRE PAYS EN MELANESIE - (ACT),Alliance citoyenne pour la transition,34,Alexis KABEU,Alexis KABEU,M,ALEXIS KABEU,ALEXIS KABEU,FALSE,FALSE,FALSE,A preciser,Divers / a preciser,Divers / a preciser,A preciser,8,TRUE,Qualification construite a partir de la liste 2019 et des groupes/coalitions connus pendant la mandature.,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,2043,0,0,0,FALSE,FALSE,FALSE,FALSE,Non elu,NA,NA,NA,NA,NA,NA,NA,NA,elections-nc.fr candidatures 2019,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NA,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,NA,NA
