election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0006,976,357,619,349,7,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,7,0.72,2.01,,Maison de la jeunesse 1,MAISON JEUNESSE,1,Maison de la jeunesse,26 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474913290828,-22.2056811434969,etablissements_publics_nc,144,507,Jacarandas II
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0008,887,234,653,226,5,3,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,7,0.79,3.1,,Centre culturel de Dumbéa 1,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0009,1031,281,750,266,12,3,2,DIV,MILLAR,Manuel,M,Manuel MILLAR,,1,0.1,0.38,,Centre culturel de Dumbéa 2,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0009,1031,281,750,266,12,3,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,17,1.65,6.39,,Centre culturel de Dumbéa 2,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0016,819,186,633,179,5,2,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,30,3.66,16.76,,Groupe scolaire Michelle Delacharlerie-Rolly 2,GROUPE SCOLAIRE MICHELLE DELACHARLERIE ROLLY,1,Groupe scolaire Michelle Delacharlerie-Rolly,103 BOULEVARD DU RAIL CALEDONIEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.445998676866,-22.2013803961715,etablissements_publics_nc,147,510,Dumbéa/mer Ouest
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0020,841,355,486,349,5,1,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,14,1.66,4.01,,Mairie du Nord 2,MAIRIE NORD,0.98,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0021,825,266,559,255,8,3,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,2,0.24,0.78,,Mairie du Nord 3,MAIRIE NORD,0.98,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0026,882,409,473,399,8,2,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,1,0.11,0.25,,,,,Groupe Scolaire Frédéric-Louis Dorbritz,39 RUE DE BRETAGNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.437530865088,-22.1944939226253,arrete_manual_etablissements,147,510,Dumbéa/mer Ouest
legislatives_2022,1,988,98806,Farino,FARINO,0001,668,369,299,356,8,5,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,13,1.95,3.65,,Mairie,MAIRIE,0.7,FARINO,Farino,LIEU_DIT_NC,VILLE,Farinö,165.77595416144513,-21.666848976720875,tribus_villages_nc,154,601,Farino
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0002,219,88,131,87,0,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,2,0.91,2.3,,Tendo,TENDO,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0003,115,47,68,46,1,0,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,5,4.35,10.87,,Bas-Coulna,BAS COULNA,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0004,101,55,46,55,0,0,2,DIV,MILLAR,Manuel,M,Manuel MILLAR,,0,0,0,,Haut-Coulna,HAUT COULNA,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0005,190,88,102,86,1,1,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,0,0,0,,Ouayaguette,OUAYAGUETTE,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0007,72,25,47,24,0,1,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,0,0,0,,Oué-Hawa,OUE HAWA,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0002,661,153,508,144,9,0,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,0,0,0,,Warai,WARAI,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0003,379,92,287,90,1,1,2,DIV,MILLAR,Manuel,M,Manuel MILLAR,,0,0,0,,Bâ,BA,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0005,575,119,456,117,0,2,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,13,2.26,11.11,,Poro,PORO,1,Poro,Houaïlou,LIEU_DIT_NC,LDH,Pô Ro,165.70953015747588,-21.30262511634177,tribus_villages_nc,157,801,Houailou village
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0005,575,119,456,117,0,2,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,1,0.17,0.85,,Poro,PORO,1,Poro,Houaïlou,LIEU_DIT_NC,LDH,Pô Ro,165.70953015747588,-21.30262511634177,tribus_villages_nc,157,801,Houailou village
legislatives_2022,1,988,98809,Ile des Pins,ILEDESPINS,0002,801,239,562,236,3,0,1,DVD,GIL,Antoine,M,Antoine GIL,,0,0,0,,Bâtiment communal Point Information,BATIMENT COMMUNAL POINT INFORMATION,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao
legislatives_2022,1,988,98809,Ile des Pins,ILEDESPINS,0002,801,239,562,236,3,0,4,RN,CUENOT,Guy-Olivier,M,Guy-Olivier CUENOT,,0,0,0,,Bâtiment communal Point Information,BATIMENT COMMUNAL POINT INFORMATION,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0001,541,127,414,123,2,2,7,DSV,PAGAND,Véronique,F,Véronique PAGAND,,0,0,0,,Mairie,MAIRIE,0.98,Mairie de Kaala-Gomen,804 Avenue de BWAPANU,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Kaala-Gomen,164.397185345977,-20.6671314843025,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0006,214,64,150,64,0,0,7,DSV,PAGAND,Véronique,F,Véronique PAGAND,,0,0,0,,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0006,214,64,150,64,0,0,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,1,0.47,1.56,,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98811,Koné,KONE,0002,169,64,105,59,3,2,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,2,1.18,3.39,,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
legislatives_2022,1,988,98811,Koné,KONE,0005,129,55,74,55,0,0,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,0,0,0,,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
legislatives_2022,1,988,98811,Koné,KONE,0009,743,206,537,203,2,1,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,6,0.81,2.96,,École primaire Les Cigales,ECOLE PRIMAIRE CIGALES,0.88,Ecole publique Les Cigales,12 RUE DES ABEILLES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.8701529762,-21.0521518022935,etablissements_publics_nc,4,1101,Koné village
legislatives_2022,1,988,98814,Lifou,LIFOU,0003,758,232,526,232,0,0,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,0,0,0,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2022,1,988,98814,Lifou,LIFOU,0008,615,206,409,206,0,0,4,RN,CUENOT,Guy-Olivier,M,Guy-Olivier CUENOT,,0,0,0,,Hnathalo,HNATHALO,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
legislatives_2022,1,988,98814,Lifou,LIFOU,0028,130,42,88,42,0,0,4,RN,CUENOT,Guy-Olivier,M,Guy-Olivier CUENOT,,2,1.54,4.76,,Lieu de vote délocalisé n°2 de Lifou à Nouméa,LIEU VOTE DELOCALISE LIFOU A NOUMEA,,Centre Culturel Ko We Kara,72 RUE AMPERE,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.456104572757,-22.2355536217178,arrete_manual_etablissements,68,1832,Zone industrielle Ducos
legislatives_2022,1,988,98815,Maré,MARE,0001,602,104,498,102,2,0,1,DVD,GIL,Antoine,M,Antoine GIL,,0,0,0,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2022,1,988,98815,Maré,MARE,0002,646,103,543,103,0,0,6,REG,WAHETRA,Walisaune,F,Walisaune WAHETRA,,82,12.69,79.61,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98815,Maré,MARE,0007,644,144,500,144,0,0,3,ENS,DUNOYER,Philippe,M,Philippe DUNOYER,,10,1.55,6.94,,Wabao,WABAO,1,Wabao,Maré,LIEU_DIT_NC,TRIBU,Wabawo,167.93937201549338,-21.60210597985789,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2022,1,988,98815,Maré,MARE,0008,782,76,706,76,0,0,1,DVD,GIL,Antoine,M,Antoine GIL,,0,0,0,,Nece,NECE,1,Netché,Maré,LIEU_DIT_NC,TRIBU,Nece,167.8385405434138,-21.49048664280733,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98815,Maré,MARE,0009,264,51,213,51,0,0,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,3,1.14,5.88,,Ménaku,MENAKU,1,Menaku,Maré,LIEU_DIT_NC,TRIBU,,167.96911686605617,-21.444234250592025,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98815,Maré,MARE,0010,357,46,311,46,0,0,8,DSV,SIMON,Jérémy,M,Jérémy SIMON,,0,0,0,,Mebuet,MEBUET,1,Mebuet,Maré,LIEU_DIT_NC,TRIBU,,167.84863195183632,-21.51331947619321,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98815,Maré,MARE,0011,298,22,276,22,0,0,6,REG,WAHETRA,Walisaune,F,Walisaune WAHETRA,,12,4.03,54.55,,Roh,ROH,0.95,Ro,Maré,LIEU_DIT_NC,TRIBU,,167.86202487687797,-21.39242632802858,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98815,Maré,MARE,0013,660,106,554,105,1,0,3,ENS,DUNOYER,Philippe,M,Philippe DUNOYER,,3,0.45,2.86,,La Roche,ROCHE,1,La Roche,Maré,LIEU_DIT_NC,TRIBU,,168.03155085257677,-21.471745123256497,tribus_villages_nc,18,1502,La Roche
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0001,972,317,655,308,8,1,5,LR,SANTA,Thierry,M,Thierry SANTA,,106,10.91,34.42,,Mairie de BOULARI,MAIRIE BOULARI,0.727,Marina de Port Boulari,RUE DES THAZARDS,PARC ESPACE PUBLIC ET LOISIR,Espaces de loisirs,Marinas port de plaisance et port à sec,166.523722376157,-22.2317078297453,etablissements_publics_nc,,,
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0001,972,317,655,308,8,1,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,12,1.23,3.9,,Mairie de BOULARI,MAIRIE BOULARI,0.727,Marina de Port Boulari,RUE DES THAZARDS,PARC ESPACE PUBLIC ET LOISIR,Espaces de loisirs,Marinas port de plaisance et port à sec,166.523722376157,-22.2317078297453,etablissements_publics_nc,,,
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0003,950,407,543,399,7,1,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,174,18.32,43.61,,École primaire Adolphe BOUTAN,ECOLE PRIMAIRE ADOLPHE BOUTAN,0.828,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0003,950,407,543,399,7,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,17,1.79,4.26,,École primaire Adolphe BOUTAN,ECOLE PRIMAIRE ADOLPHE BOUTAN,0.828,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0004,968,336,632,324,10,2,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,24,2.48,7.41,,École primaire Louis Henri GALINIE 1,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0005,1094,251,843,247,2,2,7,DSV,PAGAND,Véronique,F,Véronique PAGAND,,0,0,0,,École La Rizière 1,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0007,103,47,56,46,0,1,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,1,0.97,2.17,,Ouara,OUARA,1,Ouara,Mont-Dore,LIEU_DIT_NC,TRIBU,,166.84029773306233,-22.42316008394107,tribus_villages_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0008,1039,418,621,408,6,4,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,14,1.35,3.43,,Groupe scolaire de Boulari 1,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0020,875,250,625,242,8,0,5,LR,SANTA,Thierry,M,Thierry SANTA,,91,10.4,37.6,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0021,712,230,482,219,9,2,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,3,0.42,1.37,,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0023,842,315,527,305,7,3,5,LR,SANTA,Thierry,M,Thierry SANTA,,105,12.47,34.43,,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0024,683,239,444,229,8,2,5,LR,SANTA,Thierry,M,Thierry SANTA,,83,12.15,36.24,,Mairie 2,MAIRIE,0.98,Mairie du Mont-Dore,4468 AVENUE DES DEUX BAIES,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.523259425452,-22.2297495527098,etablissements_publics_nc,27,1707,Boulari
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,1354,554,800,541,9,4,3,ENS,DUNOYER,Philippe,M,Philippe DUNOYER,,250,18.46,46.21,,École Ernest RISBEC 1,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0013,1122,441,681,428,10,3,5,DVD,LAFLEUR,Pascal,M,Pascal LAFLEUR,,40,3.57,9.35,,École Ernest RISBEC 2,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0019,1261,446,815,433,11,2,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,84,6.66,19.4,,École Emily PANNE 2,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,1324,547,777,533,10,4,2,DVC,KASARHEROU,Joël,M,Joël KASARHEROU,,32,2.42,6,,École Michel CACOT 1,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0030,1381,409,972,394,12,3,1,DVD,GIL,Antoine,M,Antoine GIL,,19,1.38,4.82,,École Mathilde BROQUET 1,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0033,1133,294,839,278,15,1,2,DVC,KASARHEROU,Joël,M,Joël KASARHEROU,,4,0.35,1.44,,École Robert BURCK,ECOLE ROBERT BURCK,0.833,Ecole Robert BURCK,3 RUE DU CAPITAINE VIDAL,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.463601949873,-22.2382604330193,etablissements_publics_nc,69,1833,Riviére Salée Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0036,955,301,654,291,6,4,1,DVD,GIL,Antoine,M,Antoine GIL,,2,0.21,0.69,,École Jacques TROUILLOT,ECOLE JACQUES TROUILLOT,0.886,Ecole Jacques TROUILLOT,15 RUE NOELAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.471000599479,-22.2283599819501,etablissements_publics_nc,74,1838,Riviére Salée Nord Est
