election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2024,1,988,98813,La Foa,LAFOA,0003,821,588,233,575,8,5,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,170,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0003,821,588,233,575,8,5,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,4,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0003,821,588,233,575,8,5,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,5,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0003,821,588,233,575,8,5,6,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,281,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0003,821,588,233,575,8,5,7,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,55,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,111,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,128,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,6,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,5,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,6,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,222,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98813,La Foa,LAFOA,0004,843,557,286,544,6,7,7,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,72,,,,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,28,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,4,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,17,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,340,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,5,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,1,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,6,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,0,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,7,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,8,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,18,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,9,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,9,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,10,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,11,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,6,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0001,707,425,282,423,2,0,12,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,0,,,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,1,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,5,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,11,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,356,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,5,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,0,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,6,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,1,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,7,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,8,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,8,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,9,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,4,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,10,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,11,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,9,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0002,634,398,236,397,0,1,12,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,2,,,,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,8,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,0,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,5,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,483,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,5,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,0,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,6,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,0,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,7,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,8,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,12,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,9,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,2,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,10,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,11,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,13,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0003,767,524,243,523,0,1,12,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,0,,,,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,11,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,2,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,1,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,219,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,5,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,0,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,6,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,1,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,7,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,8,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,34,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,9,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,0,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,10,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,11,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,3,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0004,400,274,126,271,3,0,12,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,0,,,,Jozip,JOZIP,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,2,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,2,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,261,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,5,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,6,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,7,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,8,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,3,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,9,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,10,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,11,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,3,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0005,463,272,191,271,0,1,12,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,0,,,,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,5,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,5,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,1,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,186,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,5,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,0,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,6,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,1,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,7,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,8,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,8,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,9,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,1,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,10,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,11,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,2,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2024,1,988,98814,Lifou,LIFOU,0006,399,215,184,209,0,6,12,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,0,,,,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
