election,tour,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo,choix,voix,pct_exprimes,pct_inscrits
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0017,806,688,118,679,2,7,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord,oui,118,17.38,14.64
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0025,756,648,108,640,5,3,Groupe scolaire de Yahoué,GROUPE SCOLAIRE YAHOUE,1,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud,oui,175,27.34,23.15
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0003,693,591,102,589,0,2,École Frédéric SURLEAU,ECOLE FREDERIC SURLEAU,0.836,Ecole Frédéric SURLEAU,5 RUE FREDERIC SURLEAU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.446180272936,-22.2732842135737,etablissements_publics_nc,58,1822,Centre ville,oui,84,14.26,12.12
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0004,640,574,66,572,2,0,École Marguerite LEFRANCOIS,ECOLE MARGUERITE LEFRANCOIS,0.821,Ecole Marguerite LEFRANCOIS,8 RUE FRANCOIS ECORCHON,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.446044574066,-22.2859909097298,etablissements_publics_nc,45,1809,Orphelinat,oui,22,3.85,3.44
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0015,752,676,76,667,3,6,École les CAPUCINES,ECOLE CAPUCINES,0.8,Ecole LES CAPUCINES,41 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.457228804171,-22.2753677119578,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest,oui,57,8.55,7.58
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0018,772,668,104,663,2,3,École Emily PANNE 1,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est,oui,72,10.86,9.33
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0019,866,703,163,694,5,4,École Emily PANNE 2,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est,oui,129,18.59,14.9
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0020,771,721,50,718,2,1,École Antoinette CHARBONNEAUX,ECOLE ANTOINETTE CHARBONNEAUX,0.879,Ecole Antoinette CHARBONNEAUX,1 RUE ANDRE ROLLY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.46666463723,-22.273716213111,etablissements_publics_nc,52,1816,Magenta Tours,oui,31,4.32,4.02
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0027,1001,790,211,778,6,6,École Céline TEYSSANDIER de LAUBAREDE,ECOLE CELINE TEYSSANDIER LAUBAREDE,0.933,Ecole primaire Céline TEYSSANDIER DE LAUBAREDE,29 ROUTE DES DEUX VALLEES - RUE JACQUES BARRAU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.445705500987,-22.2640017751327,etablissements_publics_nc,60,1824,Vallée du Tir,oui,356,45.76,35.56
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0030,1098,935,163,923,3,9,École Mathilde BROQUET 1,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud,oui,254,27.52,23.13
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0031,1182,1011,171,993,9,9,École Marie COURTOT 1,ECOLE MARIE COURTOT,0.859,Ecole Marie COURTOT,234 RUE JACQUES IEKAWE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.470464378859,-22.2425220070829,etablissements_publics_nc,70,1834,PK 6 Nord,oui,263,26.49,22.25
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0033,1039,876,163,865,7,4,École Robert BURCK,ECOLE ROBERT BURCK,0.833,Ecole Robert BURCK,3 RUE DU CAPITAINE VIDAL,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.463601949873,-22.2382604330193,etablissements_publics_nc,69,1833,Riviére Salée Sud,oui,351,40.58,33.78
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0034,942,810,132,794,7,9,École les ROSES,ECOLE ROSES,0.633,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving,oui,255,32.12,27.07
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0038,1062,935,127,925,4,6,École Mauricette DEVAMBEZ 2,ECOLE MAURICETTE DEVAMBEZ,0.627,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est,oui,254,27.46,23.92
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0040,1292,1074,218,1060,7,7,École Adrienne LOMONT 2,ECOLE ADRIENNE LOMONT,0.874,Ecole Adrienne LOMONT,10B RUE DU MARECHAL LYAUTEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.484157216578,-22.2206462260252,etablissements_publics_nc,76,1840,Normandie Nord,oui,280,26.42,21.67
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0042,1209,996,213,981,7,8,École Gustave LODS 2,ECOLE GUSTAVE LODS,0.85,Ecole Gustave LODS,63 RUE VARIN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.435430928496,-22.2381371662114,etablissements_publics_nc,79,1843,Logicoop,oui,333,33.94,27.54
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0047,716,644,72,639,2,3,École Paul BOYER 2,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot,oui,31,4.85,4.33
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0048,942,782,160,769,5,8,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot,oui,277,36.02,29.41
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0049,860,777,83,769,2,6,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud,oui,76,9.88,8.84
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0053,679,617,62,610,6,1,École les LYS,ECOLE LYS,0.686,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving,oui,33,5.41,4.86
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0055,932,873,59,865,6,2,École Serge LAIGLE,ECOLE SERGE LAIGLE,0.85,Ecole Serge LAIGLE,7 RUE GEORGES LEQUES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.486016745804,-22.2343408388225,etablissements_publics_nc,71,1835,Tina,oui,30,3.47,3.22
referendum_2020,,Province Nord,988,98819,Ouégoa,OUEGOA,0002,832,734,98,721,1,12,Bondé,BONDE,1,Bondé,Ouégoa,LIEU_DIT_NC,LDH,Bodé,164.4324943000077,-20.429158724947957,tribus_villages_nc,84,1903,Bondé,oui,708,98.2,85.1
referendum_2020,,Province des Iles,988,98820,Ouvéa,OUVEA,0002,661,422,239,414,5,3,Fayaoué,FAYAOUE,1,Fayaoué,Ouvéa,LIEU_DIT_NC,TRIBU,Fajawe,166.5351802059145,-20.652759156712985,tribus_villages_nc,86,2002,Fayaoué,oui,322,77.78,48.71
referendum_2020,,Province des Iles,988,98820,Ouvéa,OUVEA,0005,631,436,195,433,0,3,Wénéki,WENEKI,1,Weneki,Ouvéa,LIEU_DIT_NC,TRIBU,,166.61213110267843,-20.44626073917101,tribus_villages_nc,85,2001,Saint Joseph Gossanah Takedji,oui,401,92.61,63.55
referendum_2020,,Province des Iles,988,98820,Ouvéa,OUVEA,0006,344,202,142,198,2,2,Ognahut,OGNAHUT,1,Ognahut,Ouvéa,LIEU_DIT_NC,TRIBU,Hanyââû,166.55961927804398,-20.65637156152609,tribus_villages_nc,86,2002,Fayaoué,oui,158,79.8,45.93
referendum_2020,,Province des Iles,988,,Ouvéa,OUVEA,0009,564,525,39,525,0,0,Lieu de vote délocalisé n°2,LIEU DE VOTE DELOCALISE N 2,,,,,,,,,,,,,oui,469,89.33,83.16
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0001,599,480,119,477,1,2,Dock socio-culturel 1,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre,oui,155,32.49,25.88
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0002,725,615,110,608,4,3,Dock socio-culturel 2,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre,oui,142,23.36,19.59
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0003,594,525,69,522,2,1,Dock socio-culturel 3,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre,oui,123,23.56,20.71
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0006,767,675,92,672,0,3,Mairie,MAIRIE,0.98,Mairie de Païta,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Païta,166.361658608639,-22.1291986951984,etablissements_publics_nc,91,2101,Paita centre,oui,373,55.51,48.63
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0007,771,673,98,663,6,4,École Vi Vete,ECOLE VI VETE,0.669,Ecole maternelle Vi-Vete,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.356291724406,-22.134484419519,etablissements_publics_nc,91,2101,Paita centre,oui,154,23.23,19.97
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0009,713,589,124,574,9,6,École élémentaire Scheffleras 1,ECOLE ELEMENTAIRE SCHEFFLERAS,1,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras,oui,209,36.41,29.31
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0013,606,542,64,533,6,3,École primaire Jean Ounou COTTIN 1,ECOLE PRIMAIRE JEAN OUNOU COTTIN,0.8,Groupe scolaire Jean Ounou COTTIN,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.265966445473,-22.0605318544913,etablissements_publics_nc,96,2106,Tamoa Bangou Saint Laurent,oui,163,30.58,26.9
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0018,591,531,60,521,6,4,Ecole James Paddon 2,ECOLE JAMES PADDON,0.8,Ecole James Paddon,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.359353160601,-22.1337644237458,etablissements_publics_nc,91,2101,Paita centre,oui,139,26.68,23.52
referendum_2020,,Province Nord,988,98822,Poindimié,POINDIMIE,0003,564,520,44,519,1,0,Bayes,BAYES,1,Bayes,Poindimié,LIEU_DIT_NC,TRIBU,Nägèè,165.41027144991733,-20.95108534474138,tribus_villages_nc,104,2204,Tibarama - Bayes - Ouindo - Ometteux - Napoém,oui,469,90.37,83.16
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0001,491,425,66,414,5,6,Mairie,MAIRIE,0.7,PONERIHOUEN,Ponérihouen,LIEU_DIT_NC,VILLE,Pwäräiriwä,165.40196429415164,-21.070938768181968,tribus_villages_nc,106,2302,Ponérihouen village,oui,286,69.08,58.25
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0003,320,286,34,283,0,3,Tchamba,TCHAMBA,1,Tchamba,Ponérihouen,LIEU_DIT_NC,TRIBU,(Câba),165.2930233618618,-21.038585818858223,tribus_villages_nc,107,2303,Goyetta - Goa - Nébouéba - St Yves,oui,250,88.34,78.12
referendum_2020,,Province Nord,988,98824,Pouébo,POUEBO,0001,754,644,110,639,1,4,Mairie,MAIRIE,0.7,POUEBO,Pouébo,LIEU_DIT_NC,VILLE,,164.5872015210802,-20.399273159074973,tribus_villages_nc,109,2401,Pouébo village - St Ferdinand - St Louis,oui,610,95.46,80.9
referendum_2020,,Province Nord,988,98824,Pouébo,POUEBO,0002,560,472,88,472,0,0,Saint Denis Ballade,SAINT DENIS BALLADE,0.973,St Denis,Pouébo,LIEU_DIT_NC,TRIBU,,164.49963895578423,-20.310000557096696,tribus_villages_nc,109,2401,Pouébo village - St Ferdinand - St Louis,oui,433,91.74,77.32
referendum_2020,,Province Sud,988,98828,Sarraméa,SARRAMEA,0001,510,477,33,472,2,3,Mairie,MAIRIE,0.7,SARRAMEA,Sarraméa,LIEU_DIT_NC,VILLE,Chara Méa,165.85386596919105,-21.642344787633757,tribus_villages_nc,119,2801,Sarraméa,oui,373,79.03,73.14
referendum_2020,,Province Sud,988,98829,Thio,THIO,0004,467,414,53,411,0,3,Saint-Pierre,SAINT PIERRE,1,St Pierre,Thio,LIEU_DIT_NC,TRIBU,Pwimuru,166.14983539215794,-21.67410856554519,tribus_villages_nc,121,2902,Ouindo Borendy,oui,392,95.38,83.94
referendum_2020,,Province Nord,988,98830,Touho,TOUHO,0003,304,260,44,256,1,3,Kokingone,KOKINGONE,1,Kokingone,Touho,LIEU_DIT_NC,TRIBU,Ko cèï goon,165.25551905392797,-20.85522530725118,tribus_villages_nc,124,3004,Koe - Kokingone - Tiwaka - Pombéi,oui,251,98.05,82.57
referendum_2020,,Province Nord,988,98831,Voh,VOH,0002,288,261,27,253,3,5,Témala,TEMALA,0.93,Ecole primaire de Témala Ouélisse,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.689267929949,-20.87135077045,etablissements_publics_nc,130,3103,Témala,oui,101,39.92,35.07
referendum_2020,,Province Nord,988,98831,Voh,VOH,0003,51,48,3,48,0,0,Ouengo,OUENGO,1,Ouango - Pouépaï,Voh,LIEU_DIT_NC,TRIBU,Hwaago,164.74217311646055,-20.784454291123556,tribus_villages_nc,130,3103,Témala,oui,45,93.75,88.24
referendum_2020,,Province Nord,988,98831,Voh,VOH,0004,276,248,28,246,2,0,Local socio-éducatif de Tieta,LOCAL SOCIO EDUCATIF TIETA,0.846,Foyer socio-éducatif de Tiéta,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,164.740133724095,-20.9210724511979,etablissements_publics_nc,131,3106,Tiéta,oui,242,98.37,87.68
referendum_2020,,Province Nord,988,98831,Voh,VOH,0005,346,299,47,298,0,1,Local socio-éducatif de Oundjo,LOCAL SOCIO EDUCATIF OUNDJO,0.821,Foyer socio-éducatif d'Oundjo,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,164.697579851987,-21.0373781816945,etablissements_publics_nc,129,3101,Voh village - Gatope,oui,289,96.98,83.53
referendum_2020,,Province Nord,988,98831,Voh,VOH,0006,186,167,19,157,2,8,Local socio-éducatif de Boyen,LOCAL SOCIO EDUCATIF BOYEN,0.717,Foyer socio-éducatif de Gatope,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,164.666715225632,-20.9652133930634,etablissements_publics_nc,129,3101,Voh village - Gatope,oui,138,87.9,74.19
referendum_2020,,Province Sud,988,98802,Boulouparis,BOULOUPARI,0001,861,791,70,782,3,6,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village,oui,221,28.26,25.67
referendum_2020,,Province Sud,988,98802,Boulouparis,BOULOUPARI,0003,768,712,56,703,5,4,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village,oui,321,45.66,41.8
referendum_2020,,Province Sud,988,98803,Bourail,BOURAIL,0001,623,565,58,558,4,3,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village,oui,136,24.37,21.83
referendum_2020,,Province Sud,988,98803,Bourail,BOURAIL,0003,872,811,61,801,3,7,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village,oui,144,17.98,16.51
referendum_2020,,Province Sud,988,98803,Bourail,BOURAIL,0005,887,806,81,793,5,8,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village,oui,170,21.44,19.17
referendum_2020,,Province Nord,988,98804,Canala,CANALA,0001,400,360,40,355,2,3,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village,oui,326,91.83,81.5
referendum_2020,,Province Nord,988,98804,Canala,CANALA,0003,462,426,36,421,3,2,Nanon,NANON,0.95,Nanon-Kénérou,Canala,LIEU_DIT_NC,TRIBU,Nèno - Kénéru,165.88480729759476,-21.546697208816735,tribus_villages_nc,136,401,Canala village,oui,397,94.3,85.93
referendum_2020,,Province Nord,988,98804,Canala,CANALA,0004,784,712,72,707,1,4,Méhoué,MEHOUE,1,Méhoué,Canala,LIEU_DIT_NC,TRIBU,Mèèwéé,165.9494172177474,-21.51958486452521,tribus_villages_nc,136,401,Canala village,oui,663,93.78,84.57
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0005,716,594,122,584,6,4,Ecole primaire Mainguet 2,ECOLE PRIMAIRE MAINGUET,0.952,Ecole primaire Jack Mainguet,73 RUE JEAN FRANCOIS LAPEROUSE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.474584305922,-22.2148395317313,etablissements_publics_nc,138,501,Coeur de ville urbain,oui,257,44.01,35.89
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0011,771,657,114,650,5,2,Ecole primaire Gustave Clain 1,ECOLE PRIMAIRE GUSTAVE CLAIN,0.897,Ecole élémentaire Gustave Clain,49 RUE JACQUES MONOD,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.460870510376,-22.2089353285944,etablissements_publics_nc,141,504,Koutio érudits,oui,203,31.23,26.33
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0018,808,703,105,695,6,2,Groupe scolaire Renée Fong 2,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam,oui,306,44.03,37.87
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0020,581,532,49,529,2,1,Mairie du Nord 2,MAIRIE NORD,0.98,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé,oui,61,11.53,10.5
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0023,777,673,104,660,7,6,Ecole primaire Paul Duboisé 2,ECOLE PRIMAIRE PAUL DUBOISE,0.892,Ecole élémentaire Paul Duboise,42 RUE DE L'ENTREE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.434846490836,-22.1399347171588,etablissements_publics_nc,152,515,Katiramona Sud,oui,164,24.85,21.11
referendum_2020,,Province Sud,988,98806,Farino,FARINO,0001,577,547,30,541,1,5,Mairie,MAIRIE,0.7,FARINO,Farino,LIEU_DIT_NC,VILLE,Farinö,165.77595416144513,-21.666848976720875,tribus_villages_nc,154,601,Farino,oui,62,11.46,10.75
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0002,223,200,23,200,0,0,Tendo,TENDO,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette,oui,191,95.5,85.65
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0004,106,93,13,91,0,2,Haut-Coulna,HAUT COULNA,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette,oui,87,95.6,82.08
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0009,600,579,21,573,0,6,Ouaré,OUARE,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral,oui,565,98.6,94.17
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0005,541,459,82,453,1,5,Poro,PORO,1,Poro,Houaïlou,LIEU_DIT_NC,LDH,Pô Ro,165.70953015747588,-21.30262511634177,tribus_villages_nc,157,801,Houailou village,oui,359,79.25,66.36
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0007,341,299,42,299,0,0,Néaoua,NEAOUA,1,Néaoua,Houaïlou,LIEU_DIT_NC,TRIBU,Né awa,165.6455007313978,-21.325531853593,tribus_villages_nc,157,801,Houailou village,oui,291,97.32,85.34
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0004,191,169,22,167,0,2,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral,oui,150,89.82,78.53
referendum_2020,,Province Nord,988,98811,Koné,KONE,0002,163,145,18,141,2,2,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot,oui,123,87.23,75.46
referendum_2020,,Province Nord,988,98811,Koné,KONE,0006,226,194,32,193,0,1,Bopope,BOPOPE,0.93,Ecole privée protestante Bopope,ROUTE BOPOPE BOPOPE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.079714634727,-20.9178415050895,etablissements_publics_nc,8,1108,Bopope,oui,172,89.12,76.11
referendum_2020,,Province Nord,988,98811,Koné,KONE,0008,428,395,33,388,1,6,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo,oui,354,91.24,82.71
referendum_2020,,Province Nord,988,98811,Koné,KONE,0010,220,206,14,203,1,2,Noëlly,NOELLY,0.93,Ecole maternelle publique de Noelly,Route de l'ECOLE de NOELI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.947538773364,-21.0048750710989,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot,oui,196,96.55,89.09
referendum_2020,,Province Nord,988,98833,Kouaoua,KOUAOUA,0001,572,513,59,510,1,2,Mairie,MAIRIE,0.7,KOUAOUA,Kouaoua,LIEU_DIT_NC,VILLE,Aumu,165.82856671021466,-21.396045166693337,tribus_villages_nc,134,3301,Kouaoua village - Amon Kasiori,oui,356,69.8,62.24
referendum_2020,,Province Nord,988,98833,Kouaoua,KOUAOUA,0002,274,239,35,237,0,2,Maison commune de Ouérou-Pimet,MAISON COMMUNE OUEROU PIMET,0.95,Ouéroupimé,Kouaoua,LIEU_DIT_NC,TRIBU,Wérupimé,165.72221294003012,-21.49791198784617,tribus_villages_nc,135,3302,Méa Mébara - Ouérou Pimet,oui,214,90.3,78.1
referendum_2020,,Province Nord,988,98833,Kouaoua,KOUAOUA,0003,149,143,6,142,1,0,Koh,KOH,1,Koh,Kouaoua,LIEU_DIT_NC,TRIBU,,165.83542921955194,-21.536184530370736,tribus_villages_nc,135,3302,Méa Mébara - Ouérou Pimet,oui,131,92.25,87.92
referendum_2020,,Province Nord,988,98812,Koumac,KOUMAC,0001,1194,1090,104,1078,4,8,Mairie 1 et centralisateur,MAIRIE ET CENTRALISATEUR,0.99,Mairie de Koumac,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Koumac,164.280241420927,-20.5602050455624,arrete_manual_etablissements,9,1201,Koumac village,oui,531,49.26,44.47
