election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,numero_liste,candidature,voix,pct_exprimes,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,1,PIL_liste_01,6,1.68,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,2,PIL_liste_02,189,52.94,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,3,PIL_liste_03,28,7.84,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,4,PIL_liste_04,7,1.96,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,5,PIL_liste_05,28,7.84,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,6,PIL_liste_06,69,19.33,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,7,PIL_liste_07,2,0.56,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0001,575,359,216,357,1,1,Mairie De We,MAIRIE DE WE,8,PIL_liste_08,28,7.84,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,1,PIL_liste_01,29,5.72,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,2,PIL_liste_02,292,57.59,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,3,PIL_liste_03,143,28.21,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,4,PIL_liste_04,5,0.99,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,5,PIL_liste_05,9,1.78,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,6,PIL_liste_06,5,0.99,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,7,PIL_liste_07,0,0,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0002,722,510,212,507,1,2,Xepenehe,XEPENEHE,8,PIL_liste_08,24,4.73,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,1,PIL_liste_01,6,1.19,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,2,PIL_liste_02,189,37.5,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,3,PIL_liste_03,98,19.44,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,4,PIL_liste_04,1,0.2,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,5,PIL_liste_05,20,3.97,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,6,PIL_liste_06,17,3.37,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,7,PIL_liste_07,13,2.58,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0003,736,506,230,504,2,0,Drueulu,DRUEULU,8,PIL_liste_08,160,31.75,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,1,PIL_liste_01,3,1.15,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,2,PIL_liste_02,54,20.61,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,3,PIL_liste_03,48,18.32,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,4,PIL_liste_04,3,1.15,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,5,PIL_liste_05,8,3.05,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,6,PIL_liste_06,22,8.4,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,7,PIL_liste_07,1,0.38,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0004,377,264,113,262,1,1,Jozip,JOZIP,8,PIL_liste_08,123,46.95,1,Jozip,Lifou,LIEU_DIT_NC,TRIBU,,167.34721888788647,-20.940435542649407,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,1,PIL_liste_01,5,1.86,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,2,PIL_liste_02,164,60.97,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,3,PIL_liste_03,81,30.11,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,4,PIL_liste_04,3,1.12,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,5,PIL_liste_05,6,2.23,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,6,PIL_liste_06,2,0.74,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,7,PIL_liste_07,0,0,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0005,422,272,150,269,1,2,Jokin,JOKIN,8,PIL_liste_08,8,2.97,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,1,PIL_liste_01,10,3.42,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,2,PIL_liste_02,176,60.27,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,3,PIL_liste_03,38,13.01,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,4,PIL_liste_04,8,2.74,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,5,PIL_liste_05,10,3.42,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,6,PIL_liste_06,29,9.93,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,7,PIL_liste_07,0,0,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0006,585,296,289,292,3,1,Hmelek,HMELEK,8,PIL_liste_08,21,7.19,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,1,PIL_liste_01,2,0.65,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,2,PIL_liste_02,170,54.84,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,3,PIL_liste_03,19,6.13,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,4,PIL_liste_04,6,1.94,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,5,PIL_liste_05,15,4.84,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,6,PIL_liste_06,66,21.29,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,7,PIL_liste_07,0,0,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0007,547,314,233,310,2,2,Mou,MOU,8,PIL_liste_08,32,10.32,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,1,PIL_liste_01,8,2.39,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,2,PIL_liste_02,265,79.1,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,3,PIL_liste_03,8,2.39,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,4,PIL_liste_04,3,0.9,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,5,PIL_liste_05,6,1.79,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,6,PIL_liste_06,7,2.09,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,7,PIL_liste_07,8,2.39,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0008,558,344,214,335,1,8,Hnathalo,HNATHALO,8,PIL_liste_08,30,8.96,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,1,PIL_liste_01,2,1.57,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,2,PIL_liste_02,63,49.61,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,3,PIL_liste_03,19,14.96,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,4,PIL_liste_04,8,6.3,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,5,PIL_liste_05,12,9.45,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,6,PIL_liste_06,8,6.3,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,7,PIL_liste_07,0,0,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0009,228,128,100,127,1,0,Hnacaom,HNACAOM,8,PIL_liste_08,15,11.81,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,1,PIL_liste_01,0,0,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,2,PIL_liste_02,209,89.7,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,3,PIL_liste_03,8,3.43,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,4,PIL_liste_04,1,0.43,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,5,PIL_liste_05,1,0.43,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,6,PIL_liste_06,4,1.72,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,7,PIL_liste_07,0,0,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0010,329,237,92,233,2,2,Siloam,SILOAM,8,PIL_liste_08,10,4.29,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,1,PIL_liste_01,1,0.54,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,2,PIL_liste_02,87,47.28,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,3,PIL_liste_03,17,9.24,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,4,PIL_liste_04,3,1.63,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,5,PIL_liste_05,2,1.09,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,6,PIL_liste_06,43,23.37,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,7,PIL_liste_07,4,2.17,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0011,348,185,163,184,1,0,Wasany,WASANY,8,PIL_liste_08,27,14.67,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0012,199,130,69,127,3,0,Tiga,TIGA,1,PIL_liste_01,3,2.36,1,Tiga,Lifou,LIEU_DIT_NC,TRIBU,Toka,167.79672481501146,-21.094104177809253,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0012,199,130,69,127,3,0,Tiga,TIGA,2,PIL_liste_02,30,23.62,1,Tiga,Lifou,LIEU_DIT_NC,TRIBU,Toka,167.79672481501146,-21.094104177809253,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0012,199,130,69,127,3,0,Tiga,TIGA,3,PIL_liste_03,87,68.5,1,Tiga,Lifou,LIEU_DIT_NC,TRIBU,Toka,167.79672481501146,-21.094104177809253,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0012,199,130,69,127,3,0,Tiga,TIGA,4,PIL_liste_04,0,0,1,Tiga,Lifou,LIEU_DIT_NC,TRIBU,Toka,167.79672481501146,-21.094104177809253,tribus_villages_nc,15,1402,Lössi
provinciales_2019,,PIL,Province des Iles,988,98814,Lifou,LIFOU,0012,199,130,69,127,3,0,Tiga,TIGA,5,PIL_liste_05,0,0,1,Tiga,Lifou,LIEU_DIT_NC,TRIBU,Toka,167.79672481501146,-21.094104177809253,tribus_villages_nc,15,1402,Lössi
