election,tour,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0004,840,735,105,724,5,6,Ecole primaire Mainguet 1,ECOLE PRIMAIRE MAINGUET,0.952,Ecole primaire Jack Mainguet,73 RUE JEAN FRANCOIS LAPEROUSE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.474584305922,-22.2148395317313,etablissements_publics_nc,138,501,Coeur de ville urbain
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0006,811,701,110,685,9,7,Maison de la jeunesse 1,MAISON JEUNESSE,1,Maison de la jeunesse,26 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474913290828,-22.2056811434969,etablissements_publics_nc,144,507,Jacarandas II
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0007,765,668,97,659,7,2,Maison de la jeunesse 2,MAISON JEUNESSE,1,Maison de la jeunesse,26 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474913290828,-22.2056811434969,etablissements_publics_nc,144,507,Jacarandas II
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0008,800,654,146,647,2,5,Centre culturel de Dumbéa 1,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0009,888,776,112,767,5,4,Centre culturel de Dumbéa 2,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0012,732,638,94,629,3,6,Ecole primaire Gustave Clain 2,ECOLE PRIMAIRE GUSTAVE CLAIN,0.897,Ecole élémentaire Gustave Clain,49 RUE JACQUES MONOD,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.460870510376,-22.2089353285944,etablissements_publics_nc,141,504,Koutio érudits
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0016,657,548,109,538,2,8,Groupe scolaire Michelle Delacharlerie-Rolly 2,GROUPE SCOLAIRE MICHELLE DELACHARLERIE ROLLY,1,Groupe scolaire Michelle Delacharlerie-Rolly,103 BOULEVARD DU RAIL CALEDONIEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.445998676866,-22.2013803961715,etablissements_publics_nc,147,510,Dumbéa/mer Ouest
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0017,590,526,64,518,4,4,Groupe scolaire Renée Fong 1,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0021,636,534,102,530,2,2,Mairie du Nord 3,MAIRIE NORD,0.98,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0003,117,105,12,105,0,0,Bas-Coulna,BAS COULNA,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0005,189,161,28,161,0,0,Ouayaguette,OUAYAGUETTE,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0006,216,197,19,195,0,2,Ouaième,OUAIEME,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0010,296,270,26,269,0,1,Léwarap,LEWARAP,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0001,428,368,60,365,1,2,Mairie,MAIRIE,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0003,379,333,46,327,1,5,Bâ,BA,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0006,509,434,75,432,0,2,Coula,COULA,1,Coula,Houaïlou,LIEU_DIT_NC,TRIBU,Kuru raa,165.44899405604838,-21.336853600338287,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
referendum_2020,,Province Sud,988,98809,Ile des Pins,ILEDESPINS,0001,895,749,146,739,6,4,Mairie 1,MAIRIE,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao
referendum_2020,,Province Sud,988,,Ile des Pins,ILEDESPINS,0003,180,167,13,166,0,1,Lieu de vote délocalisé de l’Ile-des-Pins à Nouméa,LIEU DE VOTE DELOCALISE DE L ILE DES PINS A NOUMEA,,,,,,,,,,,,
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0001,511,444,67,440,0,4,Mairie,MAIRIE,0.98,Mairie de Kaala-Gomen,804 Avenue de BWAPANU,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Kaala-Gomen,164.397185345977,-20.6671314843025,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0003,280,253,27,252,0,1,Maison Païta,MAISON PAITA,0.688,Maison commune de Piata,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.426512320768,-20.6494636653987,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0005,139,130,9,128,1,1,Maison Baoui,MAISON BAOUI,0.75,Maison commune de Baoui,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.463552597488,-20.6891303658536,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0006,204,192,12,189,1,2,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
referendum_2020,,Province Nord,988,98811,Koné,KONE,0001,674,586,88,578,5,3,Salle Au Pitiri,SALLE AU PITIRI,0.556,Plateau sportif de Téari,AVENUE FOUE,EQUIPEMENT SPORTIF,Terrains sportifs normalisés,Terrain polyvalent,164.866375124843,-21.0740850901806,etablissements_publics_nc,5,1102,Paiamboué - La Caférie - Foué
referendum_2020,,Province Nord,988,98811,Koné,KONE,0003,400,358,42,353,2,3,Netchaot,NETCHAOT,0.93,Ecole maternelle publique de Nétchaot,Route du STADE de NETCHAOT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.022902317548,-21.0054157631335,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
referendum_2020,,Province Nord,988,98811,Koné,KONE,0007,222,193,29,191,0,2,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
referendum_2020,,Province Sud,988,98813,La Foa,LAFOA,0004,569,525,44,519,1,5,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0002,561,397,164,393,1,3,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0003,530,384,146,379,0,5,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0006,502,306,196,299,0,7,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0007,435,289,146,283,1,5,Mou,MOU,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0008,483,385,98,381,1,3,Hnathalo,HNATHALO,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0009,148,107,41,105,1,1,Hnacaöm,HNACAOM,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0010,238,186,52,182,2,2,Siloam,SILOAM,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0011,283,190,93,190,0,0,Wasany,WASANY,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0017,342,245,97,242,1,2,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0022,156,111,45,111,0,0,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0024,116,80,36,79,1,0,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0027,846,784,62,779,3,2,Lieu de vote délocalisé n°1 de Lifou à Nouméa,LIEU VOTE DELOCALISE LIFOU A NOUMEA,,Centre Culturel Ko We Kara,72 RUE AMPERE,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.456104572757,-22.2355536217178,arrete_manual_etablissements,68,1832,Zone industrielle Ducos
referendum_2020,,Province des Iles,988,,Lifou,LIFOU,0030,748,696,52,695,0,1,Lieu de vote délocalisé n°4,LIEU DE VOTE DELOCALISE N 4,,,,,,,,,,,,
referendum_2020,,Province des Iles,988,98815,Maré,MARE,0004,259,188,71,187,1,0,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
referendum_2020,,Province des Iles,988,98815,Maré,MARE,0013,551,403,148,399,0,4,La Roche,ROCHE,1,La Roche,Maré,LIEU_DIT_NC,TRIBU,,168.03155085257677,-21.471745123256497,tribus_villages_nc,18,1502,La Roche
referendum_2020,,Province des Iles,988,,Maré,MARE,0015,742,676,66,670,2,4,Lieu de vote délocalisé de Maré à Nouméa n°1,LIEU DE VOTE DELOCALISE DE MARE A NOUMEA N 1,,,,,,,,,,,,
referendum_2020,,Province des Iles,988,,Maré,MARE,0016,781,713,68,710,3,0,Lieu de vote délocalisé de Maré à Nouméa n°2,LIEU DE VOTE DELOCALISE DE MARE A NOUMEA N 2,,,,,,,,,,,,
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0003,747,684,63,661,17,6,École primaire Adolphe BOUTAN,ECOLE PRIMAIRE ADOLPHE BOUTAN,0.828,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0006,725,636,89,614,12,10,École primaire du Vallon Dore,ECOLE PRIMAIRE VALLON DORE,0.886,Ecole élémentaire du Vallon-Dore,1622 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.571853310489,-22.2757480668132,etablissements_publics_nc,32,1712,Vallon Dore
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0007,101,86,15,86,0,0,Ouara,OUARA,1,Ouara,Mont-Dore,LIEU_DIT_NC,TRIBU,,166.84029773306233,-22.42316008394107,tribus_villages_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0013,419,357,62,356,0,1,École maternelle Les Fougères,ECOLE MATERNELLE FOUGERES,0.69,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0014,765,683,82,670,4,9,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0015,1071,934,137,911,5,18,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0016,1003,895,108,878,8,9,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0017,806,688,118,679,2,7,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0025,756,648,108,640,5,3,Groupe scolaire de Yahoué,GROUPE SCOLAIRE YAHOUE,1,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0003,693,591,102,589,0,2,École Frédéric SURLEAU,ECOLE FREDERIC SURLEAU,0.836,Ecole Frédéric SURLEAU,5 RUE FREDERIC SURLEAU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.446180272936,-22.2732842135737,etablissements_publics_nc,58,1822,Centre ville
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0004,640,574,66,572,2,0,École Marguerite LEFRANCOIS,ECOLE MARGUERITE LEFRANCOIS,0.821,Ecole Marguerite LEFRANCOIS,8 RUE FRANCOIS ECORCHON,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.446044574066,-22.2859909097298,etablissements_publics_nc,45,1809,Orphelinat
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0015,752,676,76,667,3,6,École les CAPUCINES,ECOLE CAPUCINES,0.8,Ecole LES CAPUCINES,41 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.457228804171,-22.2753677119578,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0018,772,668,104,663,2,3,École Emily PANNE 1,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0019,866,703,163,694,5,4,École Emily PANNE 2,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0020,771,721,50,718,2,1,École Antoinette CHARBONNEAUX,ECOLE ANTOINETTE CHARBONNEAUX,0.879,Ecole Antoinette CHARBONNEAUX,1 RUE ANDRE ROLLY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.46666463723,-22.273716213111,etablissements_publics_nc,52,1816,Magenta Tours
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0027,1001,790,211,778,6,6,École Céline TEYSSANDIER de LAUBAREDE,ECOLE CELINE TEYSSANDIER LAUBAREDE,0.933,Ecole primaire Céline TEYSSANDIER DE LAUBAREDE,29 ROUTE DES DEUX VALLEES - RUE JACQUES BARRAU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.445705500987,-22.2640017751327,etablissements_publics_nc,60,1824,Vallée du Tir
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0030,1098,935,163,923,3,9,École Mathilde BROQUET 1,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0031,1182,1011,171,993,9,9,École Marie COURTOT 1,ECOLE MARIE COURTOT,0.859,Ecole Marie COURTOT,234 RUE JACQUES IEKAWE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.470464378859,-22.2425220070829,etablissements_publics_nc,70,1834,PK 6 Nord
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0033,1039,876,163,865,7,4,École Robert BURCK,ECOLE ROBERT BURCK,0.833,Ecole Robert BURCK,3 RUE DU CAPITAINE VIDAL,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.463601949873,-22.2382604330193,etablissements_publics_nc,69,1833,Riviére Salée Sud
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0034,942,810,132,794,7,9,École les ROSES,ECOLE ROSES,0.633,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0038,1062,935,127,925,4,6,École Mauricette DEVAMBEZ 2,ECOLE MAURICETTE DEVAMBEZ,0.627,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0040,1292,1074,218,1060,7,7,École Adrienne LOMONT 2,ECOLE ADRIENNE LOMONT,0.874,Ecole Adrienne LOMONT,10B RUE DU MARECHAL LYAUTEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.484157216578,-22.2206462260252,etablissements_publics_nc,76,1840,Normandie Nord
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0042,1209,996,213,981,7,8,École Gustave LODS 2,ECOLE GUSTAVE LODS,0.85,Ecole Gustave LODS,63 RUE VARIN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.435430928496,-22.2381371662114,etablissements_publics_nc,79,1843,Logicoop
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0047,716,644,72,639,2,3,École Paul BOYER 2,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0048,942,782,160,769,5,8,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0049,860,777,83,769,2,6,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0053,679,617,62,610,6,1,École les LYS,ECOLE LYS,0.686,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving
referendum_2020,,Province Sud,988,98818,Nouméa,NOUMEA,0055,932,873,59,865,6,2,École Serge LAIGLE,ECOLE SERGE LAIGLE,0.85,Ecole Serge LAIGLE,7 RUE GEORGES LEQUES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.486016745804,-22.2343408388225,etablissements_publics_nc,71,1835,Tina
referendum_2020,,Province Nord,988,98819,Ouégoa,OUEGOA,0002,832,734,98,721,1,12,Bondé,BONDE,1,Bondé,Ouégoa,LIEU_DIT_NC,LDH,Bodé,164.4324943000077,-20.429158724947957,tribus_villages_nc,84,1903,Bondé
referendum_2020,,Province des Iles,988,98820,Ouvéa,OUVEA,0002,661,422,239,414,5,3,Fayaoué,FAYAOUE,1,Fayaoué,Ouvéa,LIEU_DIT_NC,TRIBU,Fajawe,166.5351802059145,-20.652759156712985,tribus_villages_nc,86,2002,Fayaoué
referendum_2020,,Province des Iles,988,98820,Ouvéa,OUVEA,0005,631,436,195,433,0,3,Wénéki,WENEKI,1,Weneki,Ouvéa,LIEU_DIT_NC,TRIBU,,166.61213110267843,-20.44626073917101,tribus_villages_nc,85,2001,Saint Joseph Gossanah Takedji
referendum_2020,,Province des Iles,988,98820,Ouvéa,OUVEA,0006,344,202,142,198,2,2,Ognahut,OGNAHUT,1,Ognahut,Ouvéa,LIEU_DIT_NC,TRIBU,Hanyââû,166.55961927804398,-20.65637156152609,tribus_villages_nc,86,2002,Fayaoué
referendum_2020,,Province des Iles,988,,Ouvéa,OUVEA,0009,564,525,39,525,0,0,Lieu de vote délocalisé n°2,LIEU DE VOTE DELOCALISE N 2,,,,,,,,,,,,
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0001,599,480,119,477,1,2,Dock socio-culturel 1,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0002,725,615,110,608,4,3,Dock socio-culturel 2,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0003,594,525,69,522,2,1,Dock socio-culturel 3,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0006,767,675,92,672,0,3,Mairie,MAIRIE,0.98,Mairie de Païta,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Païta,166.361658608639,-22.1291986951984,etablissements_publics_nc,91,2101,Paita centre
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0007,771,673,98,663,6,4,École Vi Vete,ECOLE VI VETE,0.669,Ecole maternelle Vi-Vete,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.356291724406,-22.134484419519,etablissements_publics_nc,91,2101,Paita centre
