election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2024,1,988,98801,Belep,BELEP,0001,933,538,395,535,0,3,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,4,0.43,0.75,,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2024,1,988,98801,Belep,BELEP,0001,933,538,395,535,0,3,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,526,56.38,98.32,,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2024,1,988,98801,Belep,BELEP,0001,933,538,395,535,0,3,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,2,0.21,0.37,,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2024,1,988,98801,Belep,BELEP,0001,933,538,395,535,0,3,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,1,0.11,0.19,,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2024,1,988,98801,Belep,BELEP,0001,933,538,395,535,0,3,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,0,0,0,,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2024,1,988,98801,Belep,BELEP,0001,933,538,395,535,0,3,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,20,0.21,0.37,,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0001,931,624,307,615,2,7,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,33,3.54,5.37,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0001,931,624,307,615,2,7,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,231,24.81,37.56,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0001,931,624,307,615,2,7,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,8,0.86,1.3,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0001,931,624,307,615,2,7,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,2,0.21,0.33,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0001,931,624,307,615,2,7,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,3110,33.4,50.57,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0001,931,624,307,615,2,7,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,300,3.22,4.88,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0002,720,494,226,489,4,1,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,13,1.81,2.66,,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0002,720,494,226,489,4,1,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,82,11.39,16.77,,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0002,720,494,226,489,4,1,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,2,0.28,0.41,,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0002,720,494,226,489,4,1,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,9,1.25,1.84,,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0002,720,494,226,489,4,1,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,3610,50.14,73.82,,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0002,720,494,226,489,4,1,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,220,3.06,4.5,,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0003,783,570,213,561,7,2,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,11,1.4,1.96,,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0003,783,570,213,561,7,2,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,152,19.41,27.09,,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0003,783,570,213,561,7,2,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,2,0.26,0.36,,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0003,783,570,213,561,7,2,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,2,0.26,0.36,,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0003,783,570,213,561,7,2,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,3560,45.47,63.46,,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0003,783,570,213,561,7,2,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,380,4.85,6.77,,Mairie (Maison des associations),MAIRIE MAISON ASSOCIATIONS,0.93,Maison des Associations,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Autre équipement socio-éducatif et socio-culturel,166.047082551458,-21.8655893376649,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0004,911,610,301,600,3,7,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,41,4.5,6.83,,Centre culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0004,911,610,301,600,3,7,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,188,20.64,31.33,,Centre culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0004,911,610,301,600,3,7,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,16,1.76,2.67,,Centre culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0004,911,610,301,600,3,7,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,6,0.66,1,,Centre culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0004,911,610,301,600,3,7,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,3130,34.36,52.17,,Centre culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98802,Bouloupari,BOULOUPARI,0004,911,610,301,600,3,7,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,360,3.95,6,,Centre culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0001,742,497,245,483,10,4,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,51,6.87,10.56,,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0001,742,497,245,483,10,4,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,115,15.5,23.81,,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0001,742,497,245,483,10,4,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,11,1.48,2.28,,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0001,742,497,245,483,10,4,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,7,0.94,1.45,,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0001,742,497,245,483,10,4,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,2590,34.91,53.62,,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0001,742,497,245,483,10,4,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,400,5.39,8.28,,Mairie,MAIRIE,0.98,Mairie de Bourail,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Bourail,165.497503614793,-21.5680444203004,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0002,868,547,321,539,2,6,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,40,4.61,7.42,,Pothé,POTHE,0.93,Ecole de Pothé,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.491900847299,-21.4547330481005,etablissements_publics_nc,128,305,Ny
legislatives_2024,1,988,98803,Bourail,BOURAIL,0002,868,547,321,539,2,6,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,459,52.88,85.16,,Pothé,POTHE,0.93,Ecole de Pothé,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.491900847299,-21.4547330481005,etablissements_publics_nc,128,305,Ny
legislatives_2024,1,988,98803,Bourail,BOURAIL,0002,868,547,321,539,2,6,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,5,0.58,0.93,,Pothé,POTHE,0.93,Ecole de Pothé,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.491900847299,-21.4547330481005,etablissements_publics_nc,128,305,Ny
legislatives_2024,1,988,98803,Bourail,BOURAIL,0002,868,547,321,539,2,6,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,17,1.96,3.15,,Pothé,POTHE,0.93,Ecole de Pothé,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.491900847299,-21.4547330481005,etablissements_publics_nc,128,305,Ny
legislatives_2024,1,988,98803,Bourail,BOURAIL,0002,868,547,321,539,2,6,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,140,1.61,2.6,,Pothé,POTHE,0.93,Ecole de Pothé,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.491900847299,-21.4547330481005,etablissements_publics_nc,128,305,Ny
legislatives_2024,1,988,98803,Bourail,BOURAIL,0002,868,547,321,539,2,6,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,40,0.46,0.74,,Pothé,POTHE,0.93,Ecole de Pothé,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.491900847299,-21.4547330481005,etablissements_publics_nc,128,305,Ny
legislatives_2024,1,988,98803,Bourail,BOURAIL,0003,1011,713,298,696,12,5,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,58,5.74,8.33,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0003,1011,713,298,696,12,5,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,97,9.59,13.94,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0003,1011,713,298,696,12,5,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,7,0.69,1.01,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0003,1011,713,298,696,12,5,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,5,0.49,0.72,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0003,1011,713,298,696,12,5,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,4830,47.77,69.4,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0003,1011,713,298,696,12,5,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,460,4.55,6.61,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0004,1112,787,325,772,7,8,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,71,6.38,9.2,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0004,1112,787,325,772,7,8,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,108,9.71,13.99,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0004,1112,787,325,772,7,8,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,14,1.26,1.81,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0004,1112,787,325,772,7,8,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,3,0.27,0.39,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0004,1112,787,325,772,7,8,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,5050,45.41,65.41,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0004,1112,787,325,772,7,8,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,710,6.38,9.2,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0005,1019,708,311,693,11,4,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,63,6.18,9.09,,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0005,1019,708,311,693,11,4,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,135,13.25,19.48,,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0005,1019,708,311,693,11,4,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,17,1.67,2.45,,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0005,1019,708,311,693,11,4,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,14,1.37,2.02,,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0005,1019,708,311,693,11,4,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,4190,41.12,60.46,,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98803,Bourail,BOURAIL,0005,1019,708,311,693,11,4,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,450,4.42,6.49,,École Louise Michel,ECOLE LOUISE MICHEL,0.859,Ecole primaire Louise Michel,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.497379452405,-21.57045570157,etablissements_publics_nc,125,301,Bourail village
legislatives_2024,1,988,98804,Canala,CANALA,0001,415,291,124,285,3,3,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,26,6.27,9.12,,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village
legislatives_2024,1,988,98804,Canala,CANALA,0001,415,291,124,285,3,3,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,248,59.76,87.02,,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village
legislatives_2024,1,988,98804,Canala,CANALA,0001,415,291,124,285,3,3,3,REG,FRERE,Ronald,MASCULIN,Ronald FRERE,,2,0.48,0.7,,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village
legislatives_2024,1,988,98804,Canala,CANALA,0001,415,291,124,285,3,3,4,REG,VOUDJO,Luther,MASCULIN,Luther VOUDJO,,4,0.96,1.4,,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village
legislatives_2024,1,988,98804,Canala,CANALA,0001,415,291,124,285,3,3,60,DVD,PONGA,Alcide,MASCULIN,Alcide PONGA,,30,0.72,1.05,,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village
legislatives_2024,1,988,98804,Canala,CANALA,0001,415,291,124,285,3,3,70,HOR,POADJA,Gérard,MASCULIN,Gérard POADJA,,20,0.48,0.7,,Mairie,MAIRIE,0.7,CANALA,Canala,LIEU_DIT_NC,VILLE,Xârâcùù,165.96392757417755,-21.522084905801098,tribus_villages_nc,136,401,Canala village
legislatives_2024,1,988,98804,Canala,CANALA,0002,506,339,167,338,0,1,1,DVG,TUKUMULI,Milakulo,MASCULIN,Milakulo TUKUMULI,,12,2.37,3.55,,Nakéty,NAKETY,1,Nakéty,Canala,LIEU_DIT_NC,TRIBU,Nèkètè,166.04631481753384,-21.54222544058342,tribus_villages_nc,137,403,Gélima - Nakéty
legislatives_2024,1,988,98804,Canala,CANALA,0002,506,339,167,338,0,1,2,REG,TJIBAOU,Emmanuel,MASCULIN,Emmanuel TJIBAOU,,321,63.44,94.97,,Nakéty,NAKETY,1,Nakéty,Canala,LIEU_DIT_NC,TRIBU,Nèkètè,166.04631481753384,-21.54222544058342,tribus_villages_nc,137,403,Gélima - Nakéty
