"document_id","text"
"province-sud_01","ÉLECTIONS PROVINCIALES DU 28 JUIN 2026 - PROVINCE SUD
Va Ur aut |
SA nautremonae
ella = }=
as) ceanien) a |
\ i / I a
) Céssons d'être passagers IKSY Ca ; : | ÿ |
Ke 2 de notre destin , 7. - Ÿ U} } =
Chères Calédoniennes, chers Calédoniens,
Le 13 mai 2024 a marqué la fin d’un monde.
Pendant des décennies, la Nouvelle-Calédonie a été enfermée dans une guerre politique permanente
entre indépendantistes et non-indépendantistes. Cette logique des blocs nous a conduits au chaos et les
conséquences de cette folie collective sont terribles. Des milliers de Calédoniens ont perdu leur emploi, leur
maison, leur entreprise, parfois même l'espoir en leur propre pays au point de devoir le quitter. La pauvreté,
les vols alimentaires et la précarité grandissante s'installent durablement. Des entreprises disparaissent
chaque semaine, les investisseurs fuient notre territoire, et tout cela se déroule sous nos yeux comme si
cette fatalité devait être acceptée.
Mais je veux vous le dire avec force : un autre monde est possible !
Pour changer profondément notre pays, nous soumettons à votre jugement un projet, une méthode et une
équipe dont je suis aujourd'hui le candidat. Notre ambition est claire : sortir la Nouvelle-Calédonie de la
logique des blocs pour construire une voie nouvelle, capable d'apporter une réponse économique, sociale
et politique durable.
Tout commence par une exigence fondamentale : unir notre peuple.
Rejetons le poison du racisme. Arrachons de nos cœurs la haine du Kanak, du Blanc ou de toute autre
communauté. Car il n'y aura ni développement économique, ni sécurité, ni avenir commun sans paix sociale.
La démocratie participative et les assemblées citoyennes devront être au cœur de cette réconciliation :
entre les communautés, entre les Calédoniens et le monde politique, mais aussi entre les institutions et la
société civile.
La vérité doit être dite : notre pays est en faillite depuis longtemps. Santé, protection sociale, retraites,
énergie, finances publiques : les fragilités existaient bien avant le 13 mai 2024. Cette crise n'a été que le
révélateur brutal d'un modèle déjà à l'agonie. Aujourd'hui, la Nouvelle-Calédonie dépend plus que jamais de
la solidarité nationale, elle-même fragilisée.
La reconstruction sera difficile. Elle exigera du courage, des réformes et une vision de court, de moyen et
de long terme.
Nous proposons d’abord des mesures d'urgence : redonner du souffle au pouvoir d'achat grâce à des
aménagements temporaires sur la fiscalité et les cotisations sociales, relancer l'économie en soutenant les
entreprises afin de recréer de l'emploi, mais aussi rétablir des aides sociales ciblées, efficaces et évaluées.
Dans le même temps, nous mettrons fin au mépris social et à la stigmatisation des plus précaires. Pendant
trop longtemps, certains responsables politiques ont servi les intérêts des plus puissants et de la finance
pendant que des familles entières sombraient dans la précarité.
Nous refusons les politiques qui culpabilisent les pauvres au lieu de combattre la pauvreté.
Notre combat n'est pas contre les riches ; il est contre la pauvreté. Parce qu'aucun citoyen ne devrait être
condamné à vivre indignement dans son propre pays.
Nous engagerons également les grandes réformes économiques et sociales que tous les gouvernements
repoussent depuis vingt ans, des réformes construites avec les partenaires sociaux, afin de bâtir un système
fiscal et social plus simple, plus lisible, plus juste et soutenable pour notre économie.


--- PAGE ---

Enfin, nous ouvrirons de grands chantiers stratégiques pour préparer l'avenir :lenickelet la diversification
économique, les transports, la santé, la jeunesse, l'enseignement, le décrochage scolaire, les violences
intrafamiliales, la mobilité, l'aménagement du territoire, l'innovation technologique et la e-administration.
Voila notre projet : remettre le pays en mouvement
au lieu de l’enfermer dans les querelles idéologiques.
Car pendant que les blocs s'affrontent, le pays s'effondre. En vérité, chaque camp a besoin de l’autre pour
survivre politiquement et leur carburant électoral est toujours le même : la peur. Il suffit de regarder leur
campagne électorale pour s'en convaincre, « Votez pour nous sinon ce sera définitivement Kanaky ou la
France »
Comment en sommes-nous arrivés à cette paresse intellectuelle ?
LAccord de Nouméa devait permettre de construire un destin commun. Mais après les trois référendums,
chaque camp s'est enfermé dans sa propre lecture du résultat. Pour certains, trois “Non” signifient que tout
débat doit s'arrêter définitivement. Pour d’autres, l'indépendance reste inévitable quoi qu'il arrive. Et au
milieu de cette guerre politique permanente, le pays s’est paralysé.
L'État porte également sa part de responsabilité par son manque de neutralité et son incapacité à recréer
l'esprit de dialogue qui avait permis de sortir des Evénements.
Pour nous, les Calédoniens ont refusé à trois reprises l'accession à la pleine souveraineté. La Nouvelle-
Calédonie reste donc française. Mais cela ne signifie pas que la question de la décolonisation disparaît.
Les Calédoniens ont droit a la vérité : cette question continuera d'exister. La vraie question est ailleurs :
Quelle décolonisation voulons-nous ? Une décolonisation de rupture, de confrontation et de chaos ? Ou
une décolonisation de responsabilité, de partage et de destin commun ? Lautodétermination doit donc
continuer à pouvoir s'exprimer dans un cadre de paix, de dialogue et de stabilité. Cette question ne sera pas
“purgée” par des slogans ou des postures politiques et nous en avons collectivement fait l'expérience avec
l'accord de « Bougival-Elysée-Oudinot ».
Depuis la création de notre mouvement en 2019, nous avons refusé de nous réfugier derrière le “Oui” ou
le “Non” devenu les murs de notre prison et depuis sept ans maintenant, nous essayons au contraire de
bâtir des ponts entre ces blocs. Nous gardons le cap et nous démontrons chaque jour que nous sommes un
mouvement responsable, attaché à la paix, au dialogue et nous refusons l'affrontement permanent. Parce
que nous ouvrions ce chemin, nous avons été traités de naifs, de fous, parfois même d’imbéciles. Aujourd’hui,
nombreux sont ceux qui empruntent cette voie, s'y convertissent ou prétendent l’avoir toujours défendue.
Peu importe. Ce qui compte, c'est que cette voie existe désormais et qu'elle doit s'élargir.
Nous appelons donc toutes celles et ceux qui se reconnaissent dans cette voie à nous rejoindre. Il ne
s'agit plus de choisir un camp contre un autre, mais de reconstruire ensemble notre Pays, sur de nouvelles
fondations, solides et intelligentes afin d'offrir à nos enfants un avenir paisible et prospère.
Nous appelons donc toutes celles et ceux qui se reconnaissent dans cette Voie à nous accorder leur
confiance car il ne s’agit plus de choisir un camp contre un autre, mais de reconstruire ensemble notre Pays,
sur des fondations, nouvelles, solides et intelligentes afin d'offrir à nos enfants un avenir de paix. A
2
+
5
iy
Le 28 juin, ne laissez plus les autres décider pour vous car un autre monde est possible ! &
Paes eh Le = EO Se ME di
== Ss EN ea 7 Ÿ à [1 pe é Tir = coy ar? oe ny = %
Fr = ""à ES ee 4 NA wile. j . Sess oe ee, as > GZ |
) a : L oer = 64 4 (yr * ==
E P is Bae ed A Li F° LA 2
ww ee 2 ne VF, RE a. 3
LE à | À EE y FIRE. à PES 1 a | IN IS
Æ a le ET 7 on DS AA LS À: s
— Me ñ ne » FAR NAN d hay i | ea 5
= ‘ 1146) | nan . À 4. | > | j
= { a ob af Si, ED I Te a :
À qe pk ame ‘mt gee A à ~ Sell \ 4
— gay L “ À 1 pues. El + 1 à
DU ent ee ee Oe I ee RD . SA
MO! MN NN ee de rer ee NU, 2 ae MS St. TR
ec eee
Pour découvrir notre programme complet, nous vous invitons a le télécharger sur notre page ou via le QR code disponible ici :
https://programme.eo.leveiloceanien.nc
"
"province-sud_02","28 JUIN 2026 | PROVINCIALES SUD 2026 Lo
a
AA ob TaN se ENS me a
PE, POUR TOUS
eee “co LISTE UNITAIRE FLNKS
Poe Be RS
UNE PROVINCE QUI RASSEMBLE ET QUI PROTEGE ®
2 D
Chers citoyens, ( A
Le 28 juin, vous serez appelés à faire un choix important pour l'avenir de
notre province et de notre pays.
Depuis plusieurs années, de nombreuses familles ont le sentiment que To [A He an
leur quotidien devient de plus en plus difficile. Les dépenses essentielles 0
occupent une part croissante des budgets, les frais de déplacement s'alourdissent et l'accès au
logement et aux soins reste une source de préoccupation pour beaucoup.
Afin de répondre concrètement a vos attentes, nous avons élaboré un programme qui s'articule
autour de trois grandes priorités.
La première consiste à répondre à l'urgence sociale en vous redonnant votre pouvoir d'achat et en
réduisant le poids des premiers postes de dépenses (alimentation, logement, transport, énergie,
accès aux soins).
La deuxième vise à faire du travail le principal moteur de la création de richesses, car l'accès à un
emploi qualifié et pérenne reste la meilleure des protections sociales.
La troisième s'attache à soutenir la production locale afin de réduire nos dépendances et de
renforcer notre autonomie. Agriculture, pêche, économie verte et bleue, énergie doivent devenir les
leviers de la création de richesses et d'emplois pour le pays. Ce que nous produisons ici doit créer de
l'emploi ici afin de bâtir notre souveraineté économique.
Les politiques conduites ces dernières années n'ont pas répondu aux besoins essentiels des
populations les plus fragiles. Trop souvent, les efforts ont été demandés à ceux qui disposent de
moins de ressources. Trop souvent, les réponses apportées aux difficultés sociales ont été inadaptées
et insuffisantes.
Nous vous promettons une province apaisée qui accompagne avant de sanctionner, qui protège
avant d’exclure et qui rassemble plutôt qu'elle ne divise. En effet, la paix ne peut exister sans
unité et l'unité ne peut exister sans justice sociale. C'est pourquoi nous portons une ambition,
celle de rassembler. Kanaky pour tous, c'est la volonté de construire une province où chacun trouve
sa place quelque soit son origine, son lieu de vie ou sa situation.
Nous croyons qu'une province forte est une province qui vous ressemble, respecte chacun et prépare
avec responsabilité la souveraineté du pays, car cette mandature sera celle qui scellera notre avenir
institutionnel et notre destin collectif.
C'est le choix que nous portons et votre vote peut faire la différence.
Le 28 juin, votre voix comptera.


--- PAGE ---

« Chaque famille doit pouvoir couvrir ses besoins essentiels sans voir son budget
étouffé par le coût de la vie »
1 Restaurer les aides sociales supprimées par la majorité actuelle.
2 Mettre en place un « bouclier prix famille et retraité ».
3 Produire un plan « manger local et moins cher ».
4 Développer la mobilité en instaurant une tarification provinciale universelle aidée (étudiant,
retraité, demandeur d'emploi), voire gratuite.
5 Renforcer l'aide au logement et l'accession citoyenne à la propriété.
« Chaque famille doit pouvoir accéder aux soins, indépendamment de son revenu
ou de son lieu de résidence »
6 Sanctuariser l'aide médicale.
7 Faire aboutir la réforme du RUAMM.
8 Renforcer les politiques publiques de prévention.
9 Miser sur la coopération régionale pour le recrutement des professionnels de santé
(Australie, Nouvelle-Zélande, Fidji).
10 Reconnaître les qualifications et les équivalences des diplômes étrangers en médecine et
dans les professions paramédicales.
« La jeunesse doit devenir la première force du pays »
11 Assurer une meilleure articulation entre l'ensemble des dispositifs provinciaux et du
gouvernement à destination des jeunes : « Village des solutions ».
12 Ouvrir davantage de parcours de formation et d'insertion.
13 Instaurer une clause sociale dans tous les contrats provinciaux dans le cadre des marchés
publics et des « chantiers de reconstruction ».
14 Réactiver les associations d'insertion.
15 Soutenir l'aide au permis de conduire, condition essentielle d'accès à l'autonomie, à la
formation et à l'emploi.
16 Déployer le dispositif « Travail Alternatif Payé à la Journée ».
« Garantir la sécurité pour chaque famille »
17 Miser sur les « GAMI » : un guide d'accompagnement, de médiation et d'insertion des
jeunes.
18 Sauvegarder et renforcer les dispositifs d'accueil, d'écoute et d'accompagnement des
victimes de violences intrafamiliales.
19 Créer un observatoire des violences intrafamiliales et des inégalités socio-économiques.
20 Signer un accord politique et durable préparant l'accession du pays à une souveraineté
pleine et entière.
( UN PAYS
CCE
24 HER
mbes
UN PEUPLE ante
XS
KANAKyY UN AVENIR COMMUN gee
POUR TOUS .
"
"province-sud_03","DIMANCHE 28 JUIN : VOTEZ
É- = = 7e
Sa ‘ Ne
¥ on , ag Ÿ L
Le : 4 ; oy e ? 4
= | 4 | 4
{ 4 \
{ Alain
DESCOMBELS —
a | = Votre candidat soutenu par
nd MARINE LE PEN ct
= = JORDAN BARDELLA
é =. y
ag LISTE CITOY
b AVEC LE SOUTIEN DE : A
f Rassemblement we
an / National NE us


--- PAGE ---

<— ¢ F D x
i ea | 4 } i
4 5 wus A (| L ie Wy
ie Ç , j 07, ] a
- 3 & 2 SKN
4 2 | & bf } a ‘ 2 \ ib
aa CDE” ES à
Lt
eee!  1 - RELANCE ÉCONOMIQUE ET EMPLOI LOCAL - PSS
Des prêts garantis par l’État seront accordés aux petites entreprises, accompagnés d’un fonds de reconstruction économique doté de huit
milliards de francs CFP. Le BTP sera le moteur du redémarrage économique. La priorité sera donnée aux entreprises calédoniennes dans tous les
appels d'offres publics.
eee 2 - LUTTE CONTRE LA VIE CHÈRE ES
La vie chère provient souvent de marges abusives sur des produits importés par des groupes monopolistiques bénéficiant d’importations exclusives :
- Pouvoir de sanction administrative (amende, suspension de licence d'importation)
- Possibilité pour la province d’autoriser l’entrée d’un second importateur en cas d’abus répétés
La relance agricole et halieutique contribuera à une baisse des prix.
5 - SÉCURITÉ ET COHESION SOCIALE [iiissiassiisss sass stato oosas
Des initiatives contre la délinquance juvénile incluront des Brigades territoriales de la jeunesse et des Centres éducatifs renforcés. Un nouveau
centre pénitentiaire sera construit, et un service civique obligatoire sera instauré pour les jeunes déscolarisés.
Des Ecoles de la deuxième chance offriront une formation aux jeunes sans diplôme, tandis que des chantiers d’apprentissage seront financés par
les provinces, accentuant l'implication parentale et revitalisant les Maisons de la jeunesse et de la culture.
Déploiement de centres de santé mobiles, un plan de santé mentale et de lutte contre les addictions sera élaboré, ainsi qu’un soutien a la petite
enfance et aux personnes agées dépendantes.
||” 4 - DÉFENSE ET SÉCURITÉ REGIONALE ESS
Notre mouvement propose la création, en partenariat avec l'État français, d’un Secrétariat d’État aux territoires français du Pacifique, basé en
Nouvelle-Calédonie. Cette institution constituerait une représentation permanente de l'autorité gouvernementale française dans la région, facilitant
une réponse efficace aux enjeux spécifiques du Pacifique.
ee” 5 -SOUVERAINETÉ ÉNERGÉTIQUE ET INDUSTRIELLE SSSR
La dépendance de la Nouvelle-Calédonie aux carburants importés coûte chaque année plusieurs dizaines de milliards de francs. Cette situation
fragilise les ménages, pénalise les entreprises et détruit la compétitivité du nickel. Il faut rompre avec la dépendance énergétique en installant une
production locale, stable et bon marché.
Le choix du nucléaire civil, sous la forme de SMR modulaires de petite taille, permettra :
Une production continue, sans émissions de CO,, indépendante des variations du marché mondial du fioul
Une réduction du coût de l'électricité de 30 % pour les ménages et jusqu’à 40 % pour les industries lourdes
Un effet immédiat sur la compétitivité du nickel, de la métallurgie et des infrastructures touristiques à forte consommation
|: 6 - STATUT DANS LA CONSTITUTION FRANCAISE EEE
Nous devons porter haut et fort notre vision d’une Nouvelle-Calédonie française à part entière. || appartiendra à l’État de rouvrir le débat
institutionnel dès lors que le plan rassembleur de reconstruction et de développement économique du territoire sera arrivé à son terme et aura
atteint son objectif. D'ici là, l'Accord de Nouméa est tout à fait à même de régir la vie institutionnelle de la Nouvelle-Calédonie, comme il l’a fait durant
ces dernières décennies.
Concernant le dégel du corps électoral, il conviendra de mettre un terme au déni de démocratie. La démocratie calédonienne, comme toute
démocratie digne de ce nom dans le monde, se doit de correspondre à la formule historique : « Un homme, une voix » et, par conséquent, au
suffrage universel. Les élus de notre liste s'engagent à porter auprès du prochain gouvernement la création d’un Secrétariat d’État aux territoires
français du Pacifique, dont le siège serait établi en Nouvelle-Calédonie.
NE PAS JETER SUR LA VOIE PUBLIQUE
DIMANCHE 28 JUIN,
"
"province-sud_05","| >= [a pea SRE: |
FR ‘Sees SS hee ie
Enr ee 2 ee ER
pee eR ses membres du Congrès et des Assemblées de province delaNouvelle-Calédonie 8
a — UNE == ee =
= s ss eee e = px al | Ti |
ae a LS ) fe JF sae HEC
= “ie EN ei 7 2 Ss \) S| ae 2 tang i. seks
cae eS SRE D = omer a
hae ae \s ot RES re 2 E
a sag ge 4 @ Pi FE - a an
yo an s YE ae.
à : Et + Ni PO LP
ig — ee | | . æ. Le a. sa
MNT à à a \ 1 A sn ‘
Marie-Paule “Maurice” tit Angelina | Wall es Jérémie Annie Isabelle
… ""TOURIE KAATEU”” “NATUREL” ¢ LACROSE.’ KATIDJO: QAEZE) | NIULIKI
Haut Président du Sénateurde Madjoite KOTRA MONNIER Eluedt | Assistante
f _ fonetionnaire Conseil d'aire la République “au Maire Membre di congres administrative 77
11 ji Djubea Kaponé de Fa Foa gouvemement ‘EE 4 ’ j
EPL x BLO oe À À Ë
iam DONIE ENCEMBILE ,
Sea AUS PEED ESHVUL SES LE, s
AS Calédonie
Un nouvel Horizon pour les Calédoniens ,, ensemolIe
à e mouvement du Peuple Calédonien
Mes chers compatriotes,
J'ai décidé de mener cette liste, avec le sénateur Georges NATUREL, Une Province pour Tous, mais également un Pays Solidaire.
Angélina LACROSE, 1¢ adjointe au Maire de La Foa, Marie-Paule TOURTE, Haut "" : Sos
fonctionnaire de la République, ayant assumé d'importantes responsabilités L'idée de construire la partition du Pays constitue une hérésie politique et culturelle. |
dans notre Pays, Jérémie KATIDJO-MONNIER, actuel membre du Gouvernement Les trois Provinces doivent être solidaires, condition d'une Nouvelle-Calédonie une |
chargé de l'Environnement, ainsi qu'Annie QAEZE, élue de la province Sud etdu Congrès. & indivisible,
Nous comptons également parmi nous les autorités coutumières de l'endroit : Favoriser l'éMétgénice d'une Province pour Tous et d'un Pays Solidaire, c'est per-
Maurice KAATEU, Président du Conseil daires Djubea-Kaponë, John-Rock TINDAO, mette lavenement d'un Avenir Partagé.
Sénateur coutumier et Jean KAYS ancien Président du Senat couter Nous considérons que le lien avec la France et l'Europe doit être revisité de
La principale raison de notre décision, est que « nous avons mal notre Pays». Mahière progressive afin de poursuivre consensuellement le processus de décolo-
nisation et d’émancipation dans lequel notre pays est engagé depuis les Accords de
Nous ne nous reconnaissons pas dans ce pays qui a peur, dans ce pays qui a Matignon et de Nouméa. ET
faim, dans ce pays où chaque déclaration politique étouffe notre capacité d'être ci M é Æ
‘ensemble. Ces négociations doivent être initiées dès le lendemain de l'élection. Notre Pays ne
peut attendre les présidentielles de 2017 pour construire un nouvel horizon.
Face à cette situation, notre liste veut redonner corps à une société calédonienne . by : ' :
fragilisée: . Un horizon où on rassemblera les calédoniens au lieu de les opposer, où on réduira
= : et les inégalités au lieu de les creuser, et où on restaurera le développement écono-
Tout d'abord #] faut que la province Sud redevienne ce qu'elle n'aurait jamais di’ “mique du Pays tout entier afin de remettre la Nouvelle-Calédonie sur la voie de la
cesser d'être: Une Province pour Tous. = paix civile et du vivre ensemble.
Une Province pour Tous, cest une province qui n'abandonne personne sur le Le 28 juin prochain, aidez-nouis 4 démontrer qu'il est possible de construire
bord du chemin, mais qui sait aussi être attentive aux acteurs économiques qui ce nouvel horizon :celuid'une Provinee-pour Tous, d'un Pays Solidaire et d'un
participent à la création de richesses. Avenir Partage pour tous les Calédoniens.
Georges NATUREL Angelina AcROSE  Walles KOTRA~ Marie-Paule TOURTE Jérémie KATIDJO-MONNIER
=. ay, ae Se —
: Annie QAEZE > = Isabelle Chandrawati NIULIKI —_Joel|BUSSEI
oP iin Pays Solidaire Un Avenir P.
vs Solidaire Un Avenir Partagé
| = : ; |


--- PAGE ---

le
]
| |
; | Wis ve | ’ Je (I ln (€ IE PT |
| ie | ale d à ENT \ IAE LÉ | € |
td! ; à | | a | | ie ie | ; & ) if ja Se |
UNE DRIVE | 14 rULR IVLS
| À \ | \ À re | : |
3 z = e-Paule Bi érémie
— SEPA | Georges — | Marie-Paule Fa fe etdlces |
| Walles KOTRA\ eee By ce ER mnt |
pe ER Gee | igérieur membre }Kourmac,mére Fh PR ME architect,
liste, ex directeur enfants, respon fame bre ngres (2009 ER © Le benlamin du
| PF la tere, écrivain, | | logistique du laville de Dumbéa ENTRER = F-Environnement)7
| réalsateur de Es so RON fonctions oe cesck | dt. Rte |
| socumentaires, il gated Mendy, > es { Re D
Es Wales nt \ Eh tn Le ne déléguée dela D. ""2020, on lui doit |
a [terminé sarcarrière Fi us / + ere Réput Des mi SE oire de 50 an:
An chargé det Outre Maire deputs mars | é Ave wl? “SGdelan mairie de bi lied ES |
| Group rase | | V3 =| ARE ns — Mont-Dore_— MR] — Nouméa — !
1 Télévisions — EE La Fea DE re eel Ses er Ts |
Frannie QEZE Rare ER = sa
A debate KAATEU | RAMESH | = économis HSE |
©"" municipale d Président du | ép NIULIKI. (DECAF.: Direction NC ctholique-Mère |
louréa 2014-2020-| Conseil de Faire Référente Maison | Marié, 2 enfants” | de z enfants sas |
bah à nd | Groce ia) | EU : By fafa Drectrce L .
: Ve … Marié,3enfants | | pS ecole a Canala,
= “tête de liste au — feds Pins | locataires de Ducos | a. LE -Dumbéa | ke: à rid igs |
DAS A py More <= Mn y | 9 ae RE 0 “a | |
PRES Mont-Dore JR) Teor eee 2 Armelle | FETE | |
Bertrand TURAUD | Ingrid | usa VERONS | : | LATOUPIE | |
cr POURCELOT | HUE) ( retratée de RC 4 [Gestionnaire de site |
hef du service du ‘Ancienne- | Eire provance Frame | Gailleur Social) _ |
contre delegate | contractuele | ere at Adloitean Ware L'union bre, re |
Seat: angen | AlaDPIES | |-Sénateurcoutumier. deBoural a NT Corseller | |
dels peounce sud : Ligue calédonienne | | Président du senate 2 apettsentants MM). Ni. fh depusaoas
MA con dy Drotay_| Rivière-salée | “Boulouparis | MO cui DE | ra |
1 Le | VDCNouméa | 12 _ Nouméa Bal screens =, P= catia
F Bary MILOUD | | Meitoga | John Rock =F ou |
PACELCESS tary MILOUD | SA IGA | TINDAO | VOISIN | |
KOTEUREU | Supervise rs Sacer | Ancien Maite de | |
Chef de sendce dl se coutumes | open |
M Socittale-SiN | Usine du Sud” 2 be | ( fen président | ibid | |
À ed | Union libre, | enfants fa gi duconsell aire | Goom) | |
rumen | rte] Res ‘ dis RC | se |
A RE ‘Arabes et Amis des É AT ee {20 La Foa
durable insulaire  Éesps 8 19 RG hi & — are
16 Île des Pins | 7 aoe “cl = 1 : = = CEE ‘Gino MOISSON | |
EEE | Sabrina WEDE | se LOPEZ ——| : : | |
| tros NOFONOFO” | OP Zen ities | |
LSÉGRRR ES | Maman au foyer | RetraitéduBTP JR forn atrice en ACE Re | |
A Hu, Trade | : uml eau | A ain nd | Directrice de la | By Anci n champion | |
‘Membredu-—| ~ (2020°2026) > 5/2 7 Fagufagumana (2014-2018) aia 0 Beesitde Eos
Congrès (2009-2014) Ssinttouis M. ay, Maré rente | om Nouns ÉD © taroa |
i Poya | 2 Mont-Dore DES ep, Dumbéa _ == = : manne
1 ES “Iden Cascia Angelo Henriette, |
Christine Benen | Ÿ eee PITO Meune HAMU |
MOHAMED | AL | Ba charpentier Chagéede |
ép MICHEI Chefdentreprise RD CES ans emploi | ‘Union libre, sans \ cont ential? 2
PT] Marié 3enfants | = 'Célibatalre | fants - Ancien Bailleur Soc |
Retraitée dela | Adhérent de | = wsenfants | Conseiller Municip: ‘Mariée:2 enfants
fonction publiqu Pascociation D | a> 3 je de Nouméa “Conseillère délégué:
“Musee. murdexcle D ARE @ Dumbé | Fe À Cou) | Dumbéa (2020-2026)
| “ValPlaisance BL Yaté | Fr Ve | 20 _ Nouméa EN Dumbéa |
26 ‘Noumé: Py) >| 2 a : — ES Denchretephe |
Richard | Lyne BINIC Sa POULAWA | , CHALIOT |
“FOURNIER” } pete | ne | Mère de enfants ? Menuisier |
at de REE Sciences Po Paris | ‘epee | nt CE i—un on bre}
—marchan | el dans leBTP.. = Yahoué ‘ da Ancien entratneur =|
‘ Mac enfants —Unantbre | ee Lhd == Mont-Dore = BRIS 0 8 tees a. asker § Dumbea |
CARE NE | St 1 TMOEDOrE | é Sy 4 Rivière-Salée |
ï PSS] fe Contre Vita | | Sa Nouméa |
Magenta-Ouémo | mn 22 Centre-Ville | = À 36 | 35 ZS — Nouméa |
BD es: — Nouméa — DR) —_— Nouméa — BR] ESS Sas esl | -Monique |
ESP TEE NN SR Davina | — Mickael ay GASTALDI |
éré TAVITA Noël | Ve | EME \ PA eue
‘Mere LAVTIA BERNALEAU | TEHAHETUA | LEME. =a ép JANDOT |
-Retraitée——| PEN SE — ép CAENA—| NT Gérant de societe ; | Ancienne gérante _| |
creer | [vents Mari, fa “réa agricole ——| ne ay
“étudiants, rts Marié, — BI Secrétaire ——| a — Mean NTE | Mariée, 3 enfants —
ne DOS ne Ce re Be
Coed es Sa US mn
Les les strates — RQ À VE rivère-satée —| a
36 _MontDore Ed"" Nouméa DES Sen : ee l Kalisto |
ee Sel | Philippe = a MUSUMUSU | i
: | te oi ee de | HNAGEJE | | ESS ia eer
= CELEVA EAIGLE ar S| —WAYARIDRI-} dans fescue |
eS. | | = —Retraitée dela — | | Be retraité deta =| | | seerétall général =|
= | d'entreprise BTP | WE À fonction publique | een) F Unio fre —| [= de l'association du |
4 YW"" tradition Wallisienne | À Cœur et Partage | Pe A0 Oriel à re de Lifou | -Onghalre de Mare EE Le cr paré rentan =
7 2 “étrutunierne | SA. on FES Baie des Citrons= am “Dumbéas | Ma RAT
Mare een fans ilps. = \ VORA= Mariée xenfants = | n //41 Nouméa ms ss SUN se PORC DRE |
a a Dombi == 420 a Morte Dore | a = dc <4 “Nicole ROBINEAU |
= = | | _ Didia À “Ghislain | Ancienne chargée de: art
PR Sabine | ORNE | À Kasimito À PSANTACROCE | /_ mission Condition | 3
, MIÉELLA | UE Se I el x Ê — Éteveur - LH mere
7 Brrnaesone ancien Maire, BES Sef er fant = hartge | | — presidente dela —|
BS “see gf -Menbredelasso- Ii de le des Pins— Bay de Mont-bore a SS dagricuture Ji ‘condition féminine
BT cation durestival Fi (2020-2026) | (983-2008) D à : N - Ancien Président - | és (Congrès et provinc
a © du cinéma de ta Foa [ie Marié, 6 enfants Tae D: Mont-Dore-— | +6 ak de OC SS Sud) - Célibate
es il 999-2074) ledesPins | a CC | Ye -Aatritou: 50 “Sg enfant -Nouméa—|
~ arta is NE jt Moindou |
| 46 Es PRES 47 a EE a € Z = ÿ
ES AS SRE == bt 4 & | = |
ie mr Vee. ! a -
"
